Id,Name,Year,Gender,Count
1,Mary,1880,F,7065
2,Anna,1880,F,2604
3,Emma,1880,F,2003
4,Elizabeth,1880,F,1939
5,Minnie,1880,F,1746
6,Margaret,1880,F,1578
7,Ida,1880,F,1472
8,Alice,1880,F,1414
9,Bertha,1880,F,1320
10,Sarah,1880,F,1288
11,Annie,1880,F,1258
12,Clara,1880,F,1226
13,Ella,1880,F,1156
14,Florence,1880,F,1063
15,Cora,1880,F,1045
16,Martha,1880,F,1040
17,Laura,1880,F,1012
18,Nellie,1880,F,995
19,Grace,1880,F,982
20,Carrie,1880,F,949
21,Maude,1880,F,858
22,Mabel,1880,F,808
23,Bessie,1880,F,796
24,Jennie,1880,F,793
25,Gertrude,1880,F,787
26,Julia,1880,F,783
27,Hattie,1880,F,769
28,Edith,1880,F,768
29,Mattie,1880,F,704
30,Rose,1880,F,700
31,Catherine,1880,F,688
32,Lillian,1880,F,672
33,Ada,1880,F,652
34,Lillie,1880,F,647
35,Helen,1880,F,636
36,Jessie,1880,F,635
37,Louise,1880,F,635
38,Ethel,1880,F,633
39,Lula,1880,F,621
40,Myrtle,1880,F,615
41,Eva,1880,F,614
42,Frances,1880,F,605
43,Lena,1880,F,603
44,Lucy,1880,F,590
45,Edna,1880,F,588
46,Maggie,1880,F,582
47,Pearl,1880,F,569
48,Daisy,1880,F,564
49,Fannie,1880,F,560
50,Josephine,1880,F,544
51,Dora,1880,F,524
52,Rosa,1880,F,507
53,Katherine,1880,F,502
54,Agnes,1880,F,473
55,Marie,1880,F,471
56,Nora,1880,F,471
57,May,1880,F,462
58,Mamie,1880,F,436
59,Blanche,1880,F,427
60,Stella,1880,F,414
61,Ellen,1880,F,411
62,Nancy,1880,F,411
63,Effie,1880,F,406
64,Sallie,1880,F,404
65,Nettie,1880,F,403
66,Della,1880,F,391
67,Lizzie,1880,F,388
68,Flora,1880,F,365
69,Susie,1880,F,361
70,Maud,1880,F,345
71,Mae,1880,F,344
72,Etta,1880,F,323
73,Harriet,1880,F,319
74,Sadie,1880,F,317
75,Caroline,1880,F,306
76,Katie,1880,F,303
77,Lydia,1880,F,302
78,Elsie,1880,F,301
79,Kate,1880,F,299
80,Susan,1880,F,286
81,Mollie,1880,F,283
82,Alma,1880,F,277
83,Addie,1880,F,274
84,Georgia,1880,F,259
85,Eliza,1880,F,252
86,Lulu,1880,F,249
87,Nannie,1880,F,248
88,Lottie,1880,F,245
89,Amanda,1880,F,241
90,Belle,1880,F,238
91,Charlotte,1880,F,237
92,Rebecca,1880,F,236
93,Ruth,1880,F,234
94,Viola,1880,F,229
95,Olive,1880,F,224
96,Amelia,1880,F,221
97,Hannah,1880,F,221
98,Jane,1880,F,215
99,Virginia,1880,F,213
100,Emily,1880,F,210
101,Matilda,1880,F,210
102,Irene,1880,F,204
103,Kathryn,1880,F,204
104,Esther,1880,F,198
105,Willie,1880,F,192
106,Henrietta,1880,F,191
107,Ollie,1880,F,183
108,Amy,1880,F,167
109,Rachel,1880,F,166
110,Sara,1880,F,165
111,Estella,1880,F,162
112,Theresa,1880,F,153
113,Augusta,1880,F,151
114,Ora,1880,F,149
115,Pauline,1880,F,144
116,Josie,1880,F,141
117,Lola,1880,F,138
118,Sophia,1880,F,138
119,Leona,1880,F,137
120,Anne,1880,F,136
121,Mildred,1880,F,132
122,Ann,1880,F,131
123,Beulah,1880,F,131
124,Callie,1880,F,131
125,Lou,1880,F,131
126,Delia,1880,F,129
127,Eleanor,1880,F,129
128,Barbara,1880,F,127
129,Iva,1880,F,127
130,Louisa,1880,F,126
131,Maria,1880,F,125
132,Mayme,1880,F,124
133,Evelyn,1880,F,122
134,Estelle,1880,F,119
135,Nina,1880,F,119
136,Betty,1880,F,117
137,Marion,1880,F,115
138,Bettie,1880,F,113
139,Dorothy,1880,F,112
140,Luella,1880,F,111
141,Inez,1880,F,106
142,Lela,1880,F,106
143,Rosie,1880,F,106
144,Allie,1880,F,105
145,Millie,1880,F,105
146,Janie,1880,F,96
147,Cornelia,1880,F,94
148,Victoria,1880,F,93
149,Ruby,1880,F,92
150,Winifred,1880,F,92
151,Alta,1880,F,91
152,Celia,1880,F,90
153,Christine,1880,F,89
154,Beatrice,1880,F,87
155,Birdie,1880,F,85
156,Harriett,1880,F,83
157,Mable,1880,F,83
158,Myra,1880,F,83
159,Sophie,1880,F,83
160,Tillie,1880,F,83
161,Isabel,1880,F,81
162,Sylvia,1880,F,81
163,Carolyn,1880,F,80
164,Isabelle,1880,F,80
165,Leila,1880,F,80
166,Sally,1880,F,80
167,Ina,1880,F,79
168,Essie,1880,F,78
169,Bertie,1880,F,77
170,Nell,1880,F,77
171,Alberta,1880,F,76
172,Katharine,1880,F,76
173,Lora,1880,F,74
174,Rena,1880,F,74
175,Mina,1880,F,73
176,Rhoda,1880,F,73
177,Mathilda,1880,F,72
178,Abbie,1880,F,71
179,Eula,1880,F,70
180,Dollie,1880,F,69
181,Hettie,1880,F,69
182,Eunice,1880,F,67
183,Fanny,1880,F,67
184,Ola,1880,F,67
185,Lenora,1880,F,66
186,Adelaide,1880,F,65
187,Christina,1880,F,65
188,Lelia,1880,F,65
189,Nelle,1880,F,65
190,Sue,1880,F,65
191,Johanna,1880,F,64
192,Lilly,1880,F,64
193,Lucinda,1880,F,63
194,Minerva,1880,F,63
195,Lettie,1880,F,62
196,Roxie,1880,F,62
197,Cynthia,1880,F,61
198,Helena,1880,F,60
199,Hilda,1880,F,60
200,Hulda,1880,F,60
201,Bernice,1880,F,59
202,Genevieve,1880,F,59
203,Jean,1880,F,59
204,Cordelia,1880,F,58
205,Marian,1880,F,56
206,Francis,1880,F,55
207,Jeanette,1880,F,55
208,Adeline,1880,F,54
209,Gussie,1880,F,54
210,Leah,1880,F,54
211,Lois,1880,F,53
212,Lura,1880,F,53
213,Mittie,1880,F,53
214,Hallie,1880,F,51
215,Isabella,1880,F,50
216,Olga,1880,F,50
217,Phoebe,1880,F,50
218,Teresa,1880,F,50
219,Hester,1880,F,49
220,Lida,1880,F,49
221,Lina,1880,F,49
222,Winnie,1880,F,49
223,Claudia,1880,F,48
224,Marguerite,1880,F,48
225,Vera,1880,F,48
226,Cecelia,1880,F,47
227,Bess,1880,F,46
228,Emilie,1880,F,46
229,John,1880,F,46
230,Rosetta,1880,F,46
231,Verna,1880,F,46
232,Myrtie,1880,F,45
233,Cecilia,1880,F,44
234,Elva,1880,F,44
235,Olivia,1880,F,44
236,Ophelia,1880,F,44
237,Georgie,1880,F,43
238,Elnora,1880,F,42
239,Violet,1880,F,42
240,Adele,1880,F,41
241,Lily,1880,F,41
242,Linnie,1880,F,41
243,Loretta,1880,F,41
244,Madge,1880,F,41
245,Polly,1880,F,41
246,Virgie,1880,F,41
247,Eugenia,1880,F,40
248,Lucile,1880,F,40
249,Lucille,1880,F,40
250,Mabelle,1880,F,39
251,Rosalie,1880,F,39
252,Kittie,1880,F,38
253,Meta,1880,F,37
254,Angie,1880,F,36
255,Dessie,1880,F,36
256,Georgiana,1880,F,36
257,Lila,1880,F,36
258,Regina,1880,F,36
259,Selma,1880,F,36
260,Wilhelmina,1880,F,36
261,Bridget,1880,F,35
262,Lilla,1880,F,35
263,Malinda,1880,F,35
264,Vina,1880,F,35
265,Freda,1880,F,34
266,Gertie,1880,F,34
267,Jeannette,1880,F,34
268,Louella,1880,F,34
269,Mandy,1880,F,34
270,Roberta,1880,F,34
271,Cassie,1880,F,33
272,Corinne,1880,F,33
273,Ivy,1880,F,33
274,Melissa,1880,F,33
275,Lyda,1880,F,32
276,Naomi,1880,F,32
277,Norma,1880,F,32
278,Bell,1880,F,31
279,Margie,1880,F,31
280,Nona,1880,F,31
281,Zella,1880,F,31
282,Dovie,1880,F,30
283,Elvira,1880,F,30
284,Erma,1880,F,30
285,Irma,1880,F,30
286,Leota,1880,F,30
287,William,1880,F,30
288,Artie,1880,F,29
289,Blanch,1880,F,29
290,Charity,1880,F,29
291,Lorena,1880,F,29
292,Lucretia,1880,F,29
293,Orpha,1880,F,29
294,Alvina,1880,F,28
295,Annette,1880,F,28
296,Catharine,1880,F,28
297,Elma,1880,F,28
298,Geneva,1880,F,28
299,Janet,1880,F,28
300,Lee,1880,F,28
301,Leora,1880,F,28
302,Lona,1880,F,28
303,Miriam,1880,F,28
304,Zora,1880,F,28
305,Linda,1880,F,27
306,Octavia,1880,F,27
307,Sudie,1880,F,27
308,Zula,1880,F,27
309,Adella,1880,F,26
310,Alpha,1880,F,26
311,Frieda,1880,F,26
312,George,1880,F,26
313,Joanna,1880,F,26
314,Leonora,1880,F,26
315,Priscilla,1880,F,26
316,Tennie,1880,F,26
317,Angeline,1880,F,25
318,Docia,1880,F,25
319,Ettie,1880,F,25
320,Flossie,1880,F,25
321,Hanna,1880,F,25
322,Letha,1880,F,25
323,Minta,1880,F,25
324,Retta,1880,F,25
325,Rosella,1880,F,25
326,Adah,1880,F,24
327,Berta,1880,F,24
328,Elisabeth,1880,F,24
329,Elise,1880,F,24
330,Goldie,1880,F,24
331,Leola,1880,F,24
332,Margret,1880,F,24
333,Adaline,1880,F,23
334,Floy,1880,F,23
335,Idella,1880,F,23
336,Juanita,1880,F,23
337,Lenna,1880,F,23
338,Lucie,1880,F,23
339,Missouri,1880,F,23
340,Nola,1880,F,23
341,Zoe,1880,F,23
342,Eda,1880,F,22
343,Isabell,1880,F,22
344,James,1880,F,22
345,Julie,1880,F,22
346,Letitia,1880,F,22
347,Madeline,1880,F,22
348,Malissa,1880,F,22
349,Mariah,1880,F,22
350,Pattie,1880,F,22
351,Vivian,1880,F,22
352,Almeda,1880,F,21
353,Aurelia,1880,F,21
354,Claire,1880,F,21
355,Dolly,1880,F,21
356,Hazel,1880,F,21
357,Jannie,1880,F,21
358,Kathleen,1880,F,21
359,Kathrine,1880,F,21
360,Lavinia,1880,F,21
361,Marietta,1880,F,21
362,Melvina,1880,F,21
363,Ona,1880,F,21
364,Pinkie,1880,F,21
365,Samantha,1880,F,21
366,Susanna,1880,F,21
367,Chloe,1880,F,20
368,Donnie,1880,F,20
369,Elsa,1880,F,20
370,Gladys,1880,F,20
371,Matie,1880,F,20
372,Pearle,1880,F,20
373,Vesta,1880,F,20
374,Vinnie,1880,F,20
375,Antoinette,1880,F,19
376,Clementine,1880,F,19
377,Edythe,1880,F,19
378,Harriette,1880,F,19
379,Libbie,1880,F,19
380,Lilian,1880,F,19
381,Lue,1880,F,19
382,Lutie,1880,F,19
383,Magdalena,1880,F,19
384,Meda,1880,F,19
385,Rita,1880,F,19
386,Tena,1880,F,19
387,Zelma,1880,F,19
388,Adelia,1880,F,18
389,Annetta,1880,F,18
390,Antonia,1880,F,18
391,Dona,1880,F,18
392,Elizebeth,1880,F,18
393,Georgianna,1880,F,18
394,Gracie,1880,F,18
395,Iona,1880,F,18
396,Lessie,1880,F,18
397,Leta,1880,F,18
398,Liza,1880,F,18
399,Mertie,1880,F,18
400,Molly,1880,F,18
401,Neva,1880,F,18
402,Oma,1880,F,18
403,Alida,1880,F,17
404,Alva,1880,F,17
405,Cecile,1880,F,17
406,Cleo,1880,F,17
407,Donna,1880,F,17
408,Ellie,1880,F,17
409,Ernestine,1880,F,17
410,Evie,1880,F,17
411,Frankie,1880,F,17
412,Helene,1880,F,17
413,Minna,1880,F,17
414,Myrta,1880,F,17
415,Prudence,1880,F,17
416,Queen,1880,F,17
417,Rilla,1880,F,17
418,Savannah,1880,F,17
419,Tessie,1880,F,17
420,Tina,1880,F,17
421,Agatha,1880,F,16
422,America,1880,F,16
423,Anita,1880,F,16
424,Arminta,1880,F,16
425,Dorothea,1880,F,16
426,Ira,1880,F,16
427,Luvenia,1880,F,16
428,Marjorie,1880,F,16
429,Maybelle,1880,F,16
430,Mellie,1880,F,16
431,Nan,1880,F,16
432,Pearlie,1880,F,16
433,Sidney,1880,F,16
434,Velma,1880,F,16
435,Clare,1880,F,15
436,Constance,1880,F,15
437,Dixie,1880,F,15
438,Ila,1880,F,15
439,Iola,1880,F,15
440,Jimmie,1880,F,15
441,Louvenia,1880,F,15
442,Lucia,1880,F,15
443,Ludie,1880,F,15
444,Luna,1880,F,15
445,Metta,1880,F,15
446,Patsy,1880,F,15
447,Phebe,1880,F,15
448,Sophronia,1880,F,15
449,Adda,1880,F,14
450,Avis,1880,F,14
451,Betsy,1880,F,14
452,Bonnie,1880,F,14
453,Cecil,1880,F,14
454,Cordie,1880,F,14
455,Emmaline,1880,F,14
456,Ethelyn,1880,F,14
457,Hortense,1880,F,14
458,June,1880,F,14
459,Louie,1880,F,14
460,Lovie,1880,F,14
461,Marcella,1880,F,14
462,Melinda,1880,F,14
463,Mona,1880,F,14
464,Odessa,1880,F,14
465,Veronica,1880,F,14
466,Aimee,1880,F,13
467,Annabel,1880,F,13
468,Ava,1880,F,13
469,Bella,1880,F,13
470,Carolina,1880,F,13
471,Cathrine,1880,F,13
472,Christena,1880,F,13
473,Clyde,1880,F,13
474,Dena,1880,F,13
475,Dolores,1880,F,13
476,Eleanore,1880,F,13
477,Elmira,1880,F,13
478,Fay,1880,F,13
479,Frank,1880,F,13
480,Jenny,1880,F,13
481,Kizzie,1880,F,13
482,Lonnie,1880,F,13
483,Loula,1880,F,13
484,Magdalene,1880,F,13
485,Mettie,1880,F,13
486,Mintie,1880,F,13
487,Peggy,1880,F,13
488,Reba,1880,F,13
489,Serena,1880,F,13
490,Vida,1880,F,13
491,Zada,1880,F,13
492,Abigail,1880,F,12
493,Celestine,1880,F,12
494,Celina,1880,F,12
495,Claudie,1880,F,12
496,Clemmie,1880,F,12
497,Connie,1880,F,12
498,Daisie,1880,F,12
499,Deborah,1880,F,12
500,Dessa,1880,F,12
501,Easter,1880,F,12
502,Eddie,1880,F,12
